"BUSCO_ID","Cluster","Description","Atru","Bbom","Dpic","Hboe","Xbor","Xlae","Xtro","Sbom","Lail","Llei","Pcul","Gcar","Pads","Lsyl","Rimi","Rkuk","Rmus","Rtem","Mfle","Pcor","Ecoq","Epus","Lfus","Bbuf","Bgar","Bvir","Debr","Hsar","Ptri"
"32796at32523","2775","protein cramped-like","L","L","L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L"
"3280at32523","825","translational activator GCN1","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"32816at32523","1835","Adhesion G protein-coupled receptor F5","F","F","F","F","F, F","F, F","F","F","scaf","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"32884at32523","1060","Zinc finger protein 516","G","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"32967at32523","3951","WD repeat domain 33","scaf","F","F","F","F, F","F","F","F","F","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"32968at32523","2252","PR domain zinc finger protein 2 isoform X1","B+I","I","E+I","H+I","H+I, H+I","H+I, H+I","H+I","I","I","I","I","I","I","I","I","scaf","I","I","I","I","I+K","scaf, scaf, scaf, scaf","I+M","C+I","C+I, C+I","C+I","I","scaf","I"
"33110at32523","229","protein ZGRF1","A","A","A","A","A","A","A","A","A","A","missing","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"33146at32523","336","cilia- and flagella-associated protein 57","E","E","E","D+E","D+E","D+E","D+E","E","E","E","E","E+H+J","E","E","E","E","E","E","E","F, E","E+F","scaf","missing","E","E","E","E+H","E+H","E+H"
"33171at32523","5522","tudor domain-containing protein 1","missing","missing","missing","missing","missing","H+I","H+I","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing"
"3318at32523","21","nipped-B-like protein","A","A","A","A","A, A","A, A","A","A","A","A","scaf","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","G","A","A","A","A"
"33280at32523","2759","DNA topoisomerase","L","L","L","L","L+M","L+M","L","L","missing","L","L","L","L","L","L","L","L","L","L","L","L","scaf","L","L","L","L","L","L","L"
"33312at32523","3910","Integrator complex subunit 4","scaf","B","B","scaf","B","B","B","B","B","scaf","B","B","B","B","B","B","B","B","B","B","B+F","scaf, scaf","B","B","B","B","B","B","B"
"33404at32523","1436","Centromere protein J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","scaf","B","B","B","B","B","B","B"
"3344at32523","1565","pre-mRNA-processing-splicing factor 8","B","B","B","B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+H","B","B","B","B","B","B","B","B"
"3357at32523","2212","serine/threonine-protein kinase mTOR","B+I","I","E+I","H+I","H+I, scaf","H+I","H+I","I","I","I","I","I","I","I","I","I","I","I","I","scaf","I+K","I+M","I+M","C+I","C+I","C+I","I","I","I"
"33582at32523","2269","adaptor related protein complex 3 delta 1 subunit ","A+H","A","F","scaf","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","scaf","A","A","A","A","A","A","A","A","A","A","A","A"
"33595at32523","4167","ribonuclease 3 isoform X1","missing","G","G","G","G, G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"33728at32523","2409, 3706","regulator of nonsense transcripts 1","A+H","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A, scaf","A","A","A","A","A","A","A","A","A","A","A","A"
"33856at32523","3784","HEAT repeat-containing protein 6","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"33874at32523","207","zinc finger protein 827 isoform X1","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"33904at32523","3686","F-box only protein 10","A","missing","A","A","A, A","A","A","A","A","A","A+M","A","A+M","missing","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"34044at32523","3242","Cadherin like and PC-esterase domain containing 1","missing","C","C","C","C","C","C","C","C","C","C","C","C","C","missing","missing","missing","missing","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"34059at32523","4710","pogo transposable element with ZNF domain","scaf","D+J+K+L+M","J+K+M","scaf","scaf, scaf","J+K, J+K","J+K","K","K","K","K","K","K","K","A+K","scaf","K","K","scaf","K","I+K","scaf","D+K","K","A","K","K","K","K"
"34063at32523","362","zinc finger CCHC-type containing 11 ","E","E","E","D+E","D+E, D+E","D+E, D+E","D+E","E","E","E","E","E+H+J","E","E","E","E","E","E","E","E","E+F","scaf","E","E","E","E","E+H","E+H","E+H"
"34087at32523","4895","structural maintenance of chromosomes protein 2","scaf","A","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","scaf, scaf, scaf","A","A","missing","scaf","A","A","A"
"34122at32523","2236","ER membrane protein complex subunit 1 isoform X1","B+I","I","E+I","scaf","H+I","H+I, H+I","H+I","I","I","I","I","I","I","I, I","I","scaf","missing","I","I","I","I+K","I+M","I+M","C+I","C+I, scaf","C+I","I","I","I"
"34185at32523","3053","Non-SMC condensin II complex subunit D3","B+I","I","E+I","H+I","H+I","H+I","H+I","I","I","I","I","I","I","I","I","I","I","I","I","I","I+K","I+M","I+M","C+I","C+I","C+I","I","I","I"
"34225at32523","1624","Exostosin like glycosyltransferase 3","F","B, F","F","F","F","F, F","F","F","F","F","F","F","F","F","F","F","scaf","F","F","F","B+F","scaf","F","F","F","F","F","F","missing"
"34270at32523","1862","SUMO1/sentrin specific peptidase 6","F","F","F","F","F","F, F","F","F","F","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"34307at32523","2137","cat eye syndrome critical region protein 2","C","C","C","C","C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","scaf","C","C+I","C+I","C+I","C","C","C"
"34372at32523","4230","Elongation factor Tu GTP binding domain containing 2","A+H","D+J+K+L+M","M","J+K+M","L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"34397at32523","737","DNA polymerase gamma, catalytic subunit ","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"34400at32523","468","retinoic acid-induced protein 1","L","L","L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","scaf, scaf, scaf, scaf","L","L","L","L","L","L","L"
"34431at32523","394","SUN domain-containing ossification factor","E","E","E","D+E","D+E, D+E","D+E, D+E","D+E","E","E","E","E","E+H+J","E","E","E","E","E","E","E","E","E+F","E","E","E","E","E","D+E","D+E","D+E"
"34505at32523","3408","sn1-specific diacylglycerol lipase alpha","missing","D+E","D","D+E","D+E","D+E, D+E","D+E","D","D","D","D","D","D","missing","D","D+K","D","D","D","D","D","D+K","D+K","D","D","D","D+E","D+E","D+E"
"34657at32523","3885","Gamma-tubulin complex component","scaf","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"34767at32523","3483","double-stranded RNA-specific adenosine deaminase","missing","D+J+K+L+M","missing","scaf","scaf","J+K, J+K","J+K","K","missing","K","K","K","K","K","A+K","missing","K","K","K","K","I+K","scaf","D+K","K","K","K","missing","K","missing"
"34904at32523","3350","VPS11, CORVET/HOPS core subunit","missing","I","E+I","H+I","H+I","H+I","H+I","I","I","I","I","I","I","I","I","I","I","I","I","I","I+K","I+M","I+M","C+I","F","C+I","I","I","I"
"3491at32523","4809","chromodomain-helicase-DNA-binding protein 7","missing","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","scaf","G","missing","G","G","G","G","G","G","G","G","G","G"
"35204at32523","4091","Leucyl-tRNA synthetase 2, mitochondrial","scaf","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"35259at32523","2640","VPS18, CORVET/HOPS core subunit","B+K","D+J+K+L+M","J+K+M","J+K+M","J+K","J+K","J+K","K","K","K","K","K","K","K","A+K","D+K","K","K","K","K","I+K","D+K","D+K","K","K","K","K","K","K"
"35351at32523","2923","activity-dependent neuroprotector homeobox protein","M","D+J+K+L+M","M","J+K+M","L+M, L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","missing","H+M","M","I+M","I+M","H+M","missing","H+M","M","M","M"
"35456at32523","4474","LLGL1, scribble cell polarity complex component","missing","L","L","missing","missing","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","missing","L","L","L","L","L","L","missing"
"35460at32523","2944","protein timeless homolog","B","G","B","B","B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"35479at32523","1258","protein SMG8","B","B","B","B","B, B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","missing","B","B","B","B","B","B","B"
"35484at32523","2774","C-type lectin domain containing 16A","L","missing","L","L","L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L"
"35508at32523","4161","WD repeat-containing protein mio","scaf","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","scaf","G","G","G","G","G","G","G"
"35526at32523","1139","VPS50, EARP/GARPII complex subunit","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","scaf","G","G","G","G","G","G","G"
"35573at32523","131","protein FAM193A","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A, scaf","A"
"35603at32523","4810","protein FAN","scaf","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","scaf","G","G","G","G","G","G","G","G","G","G","G","G"
"35682at32523","4555, 4286","probable ATP-dependent RNA helicase DHX34","scaf","D+E, scaf","E","J+K+M","J+K","J+K","J+K","G","scaf","scaf","J","E+H+J","J","J","H+J+M","J","J","J","J","H+M","J","J","J","J","J","J","J","J","J"
"35695at32523","2414","protein very KIND","A+H","H","H","H+I","H+I","H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","B+H","B, D+K, scaf","H","H+M","H+M","H+M","E+H","E+H","E+H"
"35696at32523","733","aggrecan core protein","C","C","missing","C","C, C","C, C","C","C","C","C","C","C","missing","C","C","C","C","C","C","C","C","missing","C","C+I","C+I","C+I","missing","C","missing"
"3576at32523","2429","SPEG complex locus","K+L","D+J+K+L+M","L, L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","missing","L","L","L","L","L","L","L","missing","L","L","L","L","L","L","L"
"35780at32523","1871","protein FAM83B","F","F","F","F","F, F","F, F","F","F","F","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"35937at32523","4335","Transmembrane protein 94","missing","D+J+K+L+M","J+K+M","J+K+M","L+M","L+M","M","M","missing","scaf","A+M","M","A+M","missing","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","missing","M","M","M"
"35980at32523","3773","extracellular calcium-sensing receptor","scaf","B","B","B","B","B","B","B","missing","B","B","B","B","B","B","B","B","B","B","B","B+H","missing","B","B","B","B","B","B","B"
"36040at32523","4181","exportin-2","scaf","D+J+K+L+M, B","M","J+K+M","L+M, L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M, scaf","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"36067at32523","3590","Semaphorin 6A","missing","A","A","A","A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"36099at32523","885","hamartin isoform X1","J","J","J+K+M","J+K+M","J+K","J+K","J+K","J","J","J","J","E+H+J","J","J","H+J+M","J","J","J","J","J","J","scaf","J","J","J","J","J","J","missing"
"36141at32523","2894","serine/threonine-protein kinase 31","G","missing","G","G","G, G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","C","G","G","G","G","G","G","G","G","G"
"36171at32523","1249","Testis expressed 2","M","D+J+K+L+M","J+K+M","J+K+M","L+M, L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","missing","M","M","H+M","H+M","M","scaf","I+M","H+M","scaf","H+M","M","missing","M"
"36212at32523","3462","kinectin","missing","D+J+K+L+M","J+K+M","J+K+M","J+K","J+K, J+K","J+K","K","missing","K","K","K","K","K","A+K","D+K","K","K","K","K","I+K","scaf","D+K","K","K","K","K","K","K"
"36217at32523","1977","F-box only protein 38 isoform X1","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"3627at32523","3207","spatacsin","missing","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"36298at32523","3715","Werner syndrome ATP-dependent helicase","missing","A","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"36299at32523","1920","UHRF1-binding protein 1-like","C","C","C","C","C","C","C","C","C","C","missing","C","C","C","C","C","C","C","C","C","C","missing","C","C+I","C+I","C+I","C","C","C"
"36389at32523","4416","RAB3 GTPase activating protein catalytic subunit 1","missing","D+J+K+L+M","L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","missing","L","L","L","L","L","L","L"
"36406at32523","2066","zinc finger BED domain-containing protein 4","C","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","missing","C","C","C"
"36409at32523","1078","protein Jumonji","G","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"36628at32523","484","UPF0505 protein C16orf62 homolog","L","L","L","L","L+M","L+M","L","L","L","L","L","L","L","L","L","L","missing","L","L","L","L","L","L","L","L","L","L","L","L"
"36646at32523","4316","zinc finger protein 335 isoform X1","missing","D+J+K+L+M","M","J+K+M","L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"36670at32523","2290","Programmed cell death 11","A+H","H","H","H+I","H+I","H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","B+H","H","H","H+M","H+M","H+M","E+H","E+H","E+H"
"36683at32523","2498","bone morphogenetic protein receptor type-2","K+L","D+J+K+L+M","L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L"
"36736at32523","871","A disintegrin and metalloproteinase with thrombospondin motifs 13","missing","J","J+K+M","J+K+M","J+K","J+K","J+K","J","J","J","J","E+H+J","J","J","H+J+M","J","J","J","J","J","J","J","J","J","J","J","J","J","J"
"36743at32523","519","coatomer subunit beta","D","D+E","D","missing","missing","D+E, D+E","D+E","D","missing","D","D","D","D","D","D","scaf","D","scaf","D","D","missing","missing","D+K","D","D","D","D+E","scaf","D+E"
"36985at32523","241, 4761","muscle, skeletal receptor tyrosine-protein kinase","A","A","A","A","A, A","A, A","A","A","A","A","B","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A, A","missing","A","A","A"
"3704at32523","3555","ectopic P granules protein 5 homolog","scaf","A","A","A","missing","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","scaf","A","A","A","A","A","A","A"
"37062at32523","587","WD repeat domain 59","D","D+J+K+L+M","D","D+E","D+E","D+E","D+E","D","missing","scaf","D","D","D","D","D","scaf","D","D","D","D","D","D+K","D+K","D","D","D","D+E","D+E","D+E"
"37077at32523","2397","Poly(ADP-ribose) glycohydrolase","A+H","H","H","H+I","H+I","H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","B+H","H","H","H+M","H+M","H+M","E+H","E+H","E+H"
"37088at32523","509","homeodomain-interacting protein kinase 3","D","D+E","D","scaf","D+E","D+E, D+E","D+E","missing","D","D","D","D","D","missing","missing","D+K","D","D","D","D","D","D+K","D+K","missing","D","D","D+E","D+E","D+E"
"37089at32523","410","Neurite extension and migration factor","J","D+J+K+L+M","J+K+M","J+K+M","J+K","J+K, J+K","J+K","J","J","J","J","E+H+J","scaffold, J","J","H+J+M","J","J","J","J","J","J","J","J","J","J","J","J","J","J"
"37090at32523","1726","Leucine rich pentatricopeptide repeat containing","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","missing","missing","F","F","F","missing","F","F","F"
"37091at32523","1990","Apoptotic protease-activating factor 1","C","C","C","C","C","C","C","C","C","C","missing","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"37139at32523",NA,"BOC cell adhesion associated, oncogene regulated","scaf","missing","missing","missing","missing","B","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing"
"37181at32523","2867","glutamate receptor ionotropic, NMDA 1","J","J","J+K+M","J+K+M","J+K","J+K","J+K","J","J","missing","J","E+H+J","J","J","H+J+M","J","J","J","J","J","J","missing","J","J","J, J","J","J","J","J"
"37229at32523","2797","Autophagy and beclin 1 regulator 1","D","scaf","D","scaf","D+E, D+E","D+E, D+E, D+E","D+E","D","D","D","D","D","D","D","D","D+K","D","D","D","D","D","D+K","D+K","D","D","D","D+E","D+E","D+E"
